ID_GPS,ISO,Country,Partyname,Partyabb,CPARTY,CPARTYABB,Region,Experts,Min_Experts,TYPES,Type_Values,Type_Populism,Type_Populist_Values,Type_Partysize_vote,Type_Partysize_seat,CORE_GPS_ITEMS,V1,V2,V3,V4_Scale,V4_Bin,V4_Ord,V5,V6_Scale,V6_Bin,V6_Ord,V7,V8_Scale,V8_Bin,V8_Ord,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,METAEXPERT,YoB,Gender,Born,Citizen,Partysupport,Ideology,Difficulty,LocationLatitude,LocationLongitude,Language,METAPARTY,Elec_code,Elec_year,PartyPerVote,PartyPerSeats,ENEP,ENPP,LSQINDEX,CHES_lrecon,CHES_lrecon_salience,CHES_galtan,CHES_galtan_salience,CHES_immigrate_policy,CHES_ethnic_minorities,CHES_people_vs_elite,CHES_experts,CHES_vote,CHES_seat,CHES_electionyear,CHES_family,CHES_govt,PG_family,PG_left_right,PG_state_market,PG_liberty_authority,PG_eu_anti_pro,Popu_List,WVS_LR_PartyVoter,WVS_LibCon_PartyVoter,WVS_Polmistrust_PartyVoter,WVS_LR_MedianVoter,WVS_LibCon_MedianVoter,LRdistancemedianvoter,LCdistancemedianvoter,LRdistanceownvoters,LCdistanceownvoters,PARTYIDCODES,ID_ParlGov,ID_PartyFacts,ID_CHES,ID_ESS,ID_CMP,ID_castles_mair,ID_huber_inglehart,ID_ray,ID_benoit_laver,ID_EES,ID_WVS,METACOUNTRY,CountryName,ID_Cow,ID_VDem,Region_9,Region_10,Region_19,OECD,polity,polity2,FH_Regime,FH_PoliticalRights,FH_CivilLiberties,Area,Pop1990,Pop2000,Pop2018,GDP,Longevity,Corruption,Electoral_Integrity,VDem_regime,v2x_polyarchy,v2x_libdem,v2xel_frefair,v2elfrfair,v2elfrfair_osp,v2elfrfair_ord,v2elloelsy,v2elparlel,v2elncbpr,Turnout,v2eltrnout,v2elvaptrn,v2psbars,v2psbars_osp,v2psbars_ord,v2psorgs,v2psorgs_osp,v2psorgs_ord,v2psprbrch,v2psprbrch_osp,v2psprbrch_ord,v2psprlnks,v2psprlnks_osp,v2psprlnks_ord,v2psplats,v2psplats_osp,v2psplats_ord,v2xnp_client,v2xps_party
48,BDI,Burundi,Union for National Progress,UPRONA,BDI_ Union for National Progress,BDI_ UPRONA,4,3,0, ,2,1,2,2,1, ,10,1.666666667,9.5,1,0,1,2.5,8,1,4,2,2,0,1,1.5,9,6,2,2,3.5,0.5,4,7, , ,0,8, ,1972,1,0.5,0.5, ,5.5,8,51.2191925,4.391693115,EN, ,BDI_29062015_L1,2015,3.1,2,1.724774313,1.568873549,5.313191132, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,5263, , , , , , , , ,-9, ,Burundi,516,69,1,4,8,0,-1,-1,0,7,6,27367.75,5438957,6378871,11175378,660.330341,61.1,17,24.48979568,1,0.179,0.05,0.019, , , , , , ,74.3, , ,0.028,2.556,3,-0.889,0.938,1,0.792,2.219,2,-1.887,0.441,0,-1.671,0.442,0,0.908,0.279
49,BEL,Belgium,Christian Democrats and Flemish,CD&V,BEL_ Christian Democrats and Flemish,BEL_ CD&V,5,16,1, ,4,2,2,3,3, ,8.25,5.111111111,3,8,1,4,7.5,7,1,3,7.888888889,2.6,0,2,3.5,6.333333333,6,4.2,6.777777778,3,4.2,1.727272727,4.571428571,5,7,2.166666667,3.625, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,11.6,12,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,604,109,BE-3-2, , , , , , ,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
50,BEL,Belgium,Flemish Interest,VB,BEL_ Flemish Interest,BEL_ VB,5,16,1, ,4,4,4,2,1, ,8.375,8.769230769,7,5.375,1,3,4.142857143,8.5,1,4,6.9,9.25,1,4,9.083333333,9,5.125,8.7,0.5,6.4,9.727272727,8.333333333,5.25,1.666666667,1.125,9.333333333,6.142857143, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,3.7,2,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1968, ,BE-4-5,21917, , , , , ,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
51,BEL,Belgium,Francophone Reformist Movement,PRL/MR,BEL_ Francophone Reformist Movement,BEL_ PRL/MR,5,16,1, ,3,2,1,2,3, ,6.529411765,6.5,3.2,7.25,1,3,8.272727273,3,0,2,7,3.272727273,0,2,3.8,7,7.8,5.2,8.25,2.1,4.166666667,1.8,4,5.6,5.666666667,2,3.142857143, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,9.6,13.3,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , ,Liberal,6.6889,7.1934,4.2102,8.3003,0, , , , , , , , , , ,915,789,106,BE-2-12,21426,310, , ,4983,1056427,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
52,BEL,Belgium,Green,Groen,BEL_ Green,BEL_ Groen,5,16,1, ,1,1,1,2,2, ,8.117647059,7.692307692,3.272727273,3.181818182,0,2,7,2.083333333,0,1,7.7,2.181818182,0,1,2.8,2.166666667,2.916666667,0.416666667,8.583333333,0.916666667,1.545454545,1.333333333,2.333333333,4.333333333,2,2.5,2.2, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,5.3,4,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , ,Green/Ecologist,2.5762,2.0089,1.0234,7.2593,0, , , , , , , , , , ,1594,528,105,BE-1-1,21112,305,401,105,4963,1056112,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
53,BEL,Belgium,Humanist Democratic Centre,cdH,BEL_ Humanist Democratic Centre,BEL_ cdH,5,16,1, ,2,2,2,2,2, ,6.4,7.2,3.2,3.8,0,2,7.5,5.8,1,3,7.571428571,2.777777778,0,2,3.444444444,3,5.571428571,3.666666667,7.555555556,2.875,3.5,1.727272727,3.75,5.25, ,2.428571429,3.125, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,5,6,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,2338,108,BE-4-7, , , , , , ,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
54,BEL,Belgium,New Flemish Alliance,N-VA,BEL_ New Flemish Alliance,BEL_ N-VA,5,16,1, ,4,4,4,3,3, ,8.117647059,7.727272727,3.4,8.272727273,1,4,7.7,6.545454545,1,3,6.625,7.857142857,1,4,7.166666667,8.416666667,8.25,8,1.6,3.875,8.454545455,5.111111111,4.142857143,2.875,6.25,3.75,6.142857143, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,20.3,22,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , ,Conservative,6.5321,5.8809,6.06,6.4243,0, , , , , , , , , , ,501,36,110,BE-5-3,21916,309,407,110,5003,1056913,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
55,BEL,Belgium,Open Flemish Liberals and Democrats,Open-VLD,BEL_ Open Flemish Liberals and Democrats,BEL_ Open-VLD,5,16,1, ,3,2,1,2,2, ,8.2,4.222222222,3.125,7.75,1,4,8.333333333,3.3,0,2,7.714285714,2.727272727,0,2,3.5,7,7.727272727,4.857142857,7.444444444,1.818181818,4.2,1.666666667,3,5.714285714,4.8,2.285714286,3, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,9.8,9.3,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
56,BEL,Belgium,Socialist Party,PS,BEL_ Socialist Party,BEL_ PS,5,16,1, ,1,2,1,3,3, ,7.866666667,7.4,3.333333333,2.25,0,1,7.916666667,2.727272727,0,2,5.2,3.222222222,0,2,4,3.222222222,2.583333333,3.454545455,7.4,1.916666667,2.8,1.818181818,4.375,5.5,5,2.428571429,3.625, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,11.7,15.3,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , ,Social democracy,2.9307,2.5938,3.1712,8.1465,0, , , , , , , , , , ,1378,500,102,BE-6-13,21322,302,403,102,5023,1056322,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
57,BEL,Belgium,Socialist Party Differently,SPA,BEL_ Socialist Party Differently,BEL_ SPA,5,16,1, ,1,1,1,2,2, ,7.8,6.555555556,3.375,3.4,0,2,7.75,3,0,2,6,2.444444444,0,1,3.1,4.25,3.818181818,2.888888889,7.666666667,1.909090909,3.111111111,1.545454545,3.428571429,5.5,5,2.571428571,3, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,8.8,8.7,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
58,BEL,Belgium,Worker's Party,PA-PTB,BEL_ Worker's Party,BEL_ PA-PTB,5,16,1, ,1,4,3,2,1, ,8.133333333,9,6.222222222,0.666666667,0,1,8.727272727,3.555555556,0,2,3.666666667,8,1,4,8.545454545,2.25,1,2.666666667,6,1.777777778,1.875,4.9,3.125,3.333333333,1.8,8.875,2.333333333, ,1970.454545,0.818181818,0.909090909,1, ,3.909090909,6.818181818,50.95993614,4.354671478,EN, ,BEL_25052014_L1,2014,3.7,1.3,9.712038071,7.943758192,4.544227107, , , , , , , , , , , , , ,Communist/Socialist,1.3,1.4,3,3.3,0, , , , , , , , , , ,256,1753,119,BE-1-7, , , , , ,1056222,-9, ,Belgium,211,148,6,5,1,1,8,8,2,1,1,30611.699,9967379,10251250,11422068,43582.1284,81.2,75,71.22874451,3,0.866,0.796,0.964, , , , , , ,89.5, , ,2.189,3.889,4,2.873,3.832,4,2.523,3.537,4,2.556,3.815,4,2.481,3.881,4,0.037,0.976
59,BEN,Benin,Alliance nationale pour le developpement et la democratie,AND,BEN_ Alliance nationale pour le developpement et la democrat,BEN_ AND,4,3,0, ,0,2,1,2,2, ,6,3,6.5, , , ,3,3,0,2, ,4,0,2, , , , , ,7, ,4, ,7,4, ,4, ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,7.6,6,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
60,BEN,Benin,Alliance pour un Benin triomphant,ABT,BEN_ Alliance pour un Benin triomphant,BEN_ ABT,4,3,0, ,3, ,0,1,1, ,6,8,8.5,8,1,4,8,4.5,0,2,7, , , ,4, ,3, , , , ,7, ,7, ,7,3, ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,2.9,2.4,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
61,BEN,Benin,Alliance Soleil,AS,BEN_ Alliance Soleil,BEN_ AS,4,3,0, ,0, ,0,2,2, ,6.5,7,7, , , ,4,3,0,2, , , , , , ,4, , ,7, ,4,7,7,4, , , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,6.7,4.8,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
62,BEN,Benin,Build the Nation Union,UN,BEN_ Build the Nation Union,BEN_ UN,4,3,0, ,0, ,0,3,3, ,6,3,10,7,1,3, , , , ,4, , , , , , , , , , ,4, ,7, ,8, , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,14.3,15.7,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,6569, , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
63,BEN,Benin,Cauri Forces for an Emerging Benin,FCBE,BEN_ Cauri Forces for an Emerging Benin,BEN_ FCBE,4,3,0, ,0,4,0,3,3, ,7,3,6.5,7,1,3, , , , ,4,8,1,4,7, ,7, , ,7, ,4,7,8, ,7, , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,30.2,39.8,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,2300, , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
64,BEN,Benin,Eclaireur,AE,BEN_ Eclaireur,BEN_ AE,4,3,0, ,0,3,0,2,1, ,5,4,7,4,0,2, , , , , ,7,1,3, , ,4, , , , ,4, , ,4,4,4, ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,3.7,2.4,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
65,BEN,Benin,Forces democratiques unies,FDU,BEN_ Forces democratiques unies,BEN_ FDU,4,3,0, ,1,3,3,2,2, ,5.5, ,7,4,0,2,3,4,0,2, ,7,1,3, , ,4, , , , ,4, , , , ,4, ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,4,4.8,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
66,BEN,Benin,Party of Democratic Renovation,PRD,BEN_ Party of Democratic Renovation,BEN_ PRD,4,3,0, ,0,2,0,3,3, ,6,7.5,8.5, , , ,7, , , ,4,4,0,2, , , , , , , ,4, , , ,7, , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,14,12,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,2365, , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
67,BEN,Benin,Renaissance du Benin-Reveil Patriotique,RB-RP,BEN_ Renaissance du Benin-Reveil Patriotique,BEN_ RB-RP,4,3,0, ,0,2,0,2,2, ,6,2,6.5, , , ,8, , , , ,4,0,2, , , , , , , ,4, ,8,4,8, , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,7.1,8.4,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,3831, , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
68,BEN,Benin,Union for Benin,UB,BEN_ Union for Benin,BEN_ UB,4,3,0, ,1, ,0,2,1, ,5.5,4,6.5,4,0,2,3,3,0,2, , , , , , , , , , , , , ,7,4,4, , ,1977,1,1,1, ,6,7,6.359802246,2.416107178,EN, ,BEN_26042015_L1,2015,3.4,2.4,6.599571028,4.663200354,7.401351228, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , ,-9, ,Benin,434,52,2,4,6,0,7,7,2,2,2,116922.187,4978496,6865951,11485048,2151.54317,65,40,69.6296463,3,0.654,0.535,0.787, , , , , , ,65.92, , ,1.04,3.399,4,0.257,1.942,2,-0.176,1.364,1,-1.331,0.789,1,-0.574,1.29,1,0.571,0.293
71,BFA,Burkina Faso,Convention of the Democratic Forces,CFDB,BFA_ Convention of the Democratic Forces,BFA_ CFDB,4,4,0, ,0,1,2,1,1, ,2.75,8,10, , , ,8.5,8,1,4, ,2,0,1,3, ,10, , , , , ,7,4, ,4, , ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,2.4,2.4,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453, ,-0.453, , , , , , , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
72,BFA,Burkina Faso,Organisation for Democracy and Labour,ODT,BFA_ Organisation for Democracy and Labour,BFA_ ODT,4,4,0, ,2,3,4,1,1, ,3, ,10,1,0,1,9.5,7.5,1,4, ,5,1,3,3, ,8.2, ,2, , ,3,7,8,2,7,2, ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,2.1,0.8,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453,-3.66,-0.953, , , , ,5923, , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
74,BFA,Burkina Faso,The Other Burkina Faso,FA,BFA_ The Other Burkina Faso,BFA_ FA,4,4,0, ,2,3,4,1,1, ,5.666666667,7.5,9.333333333,4.666666667,0,2,6.666666667,7.75,1,4, ,5.666666667,1,3,3.333333333, ,9.4, ,10, ,7, ,8,4.5,7,8,7, ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,1.3,0.8,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453,0.006666667,-0.703, , , , , , , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
75,BFA,Burkina Faso,Union for Democracy and Development,UDD,BFA_ Union for Democracy and Development,BFA_ UDD,4,4,0, ,4,1,2,1,1, ,2, ,8.5,7,1,3,8.5,8,1,4, ,1,0,1,1.5, ,8.2, ,10, , , ,7.5,4, , ,7, ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,1.5,0.8,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453,2.34,-0.453, , , , ,5807, , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
76,BFA,Burkina Faso,Union for Progress and Change,UPC,BFA_ Union for Progress and Change,BFA_ UPC,4,4,0, ,4,1,2,3,3, ,8.6,6,5,8,1,4,8.6,6.666666667,1,3,7.5,1,0,1,0, ,9.25,2.5,8,3.333333333,2,2,6,7,7,7.666666667,2, ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,11.1,15,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453,3.34,-1.786333333, , , , ,4315, , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
77,BFA,Burkina Faso,Union for Rebirth-Sankarist,UPR-PS,BFA_ Union for Rebirth-Sankarist,BFA_ UPR-PS,4,4,0, ,1,2,1,2,2, ,9,6.8,5.333333333,2,0,1,8.75,4.666666667,0,2,8,4.5,0,2,1.666666667,4,5,2,6.25,3,1,1.75,5,4.5,3,6,2.333333333, ,1975.8,0.8,0,0,4,3.6,7.6,39.85489655,-75.14875031,FR, ,BFA_02122012_L1,2012,4.4,3.1,3.7332517,2.844569858,6.32534584, , , , , , , , , , , , , , , , , , ,0, , , ,4.66,8.453,-2.66,-3.786333333, , , , ,5768, , , , , , , , ,-9, ,Burkina Faso,439,54,2,4,6,0,0,0,1,5,3,274009.474,8811034,11607942,19751535,1761.234757,61.6,41,53.26671982,2,0.739,0.499,0.795, , , , , , ,76, , ,2.28,3.907,4,-0.646,1.127,1,-0.143,1.399,1,-1.087,0.964,1,-0.579,1.29,1,0.598,0.294
81,BGD,Bangladesh,Bangladesh Tarikat Federation,BTF,BGD_ Bangladesh Tarikat Federation,BGD_ BTF,6,12,1, ,4,4,4, , , ,2.125,6.5,7.333333333,7.2,1,3,6.333333333,9.5,1,4,5.75,8,1,4,9.8,6,7.857142857,3,4.4,7.333333333,7,8,8.666666667,9,8,7.75,10, ,1962.625,0.875,0.75,0.75,1,5.25,9.125,30.76916199,73.68074341,EN, ,BGD_05012014_L1,2014, , ,1.564504521,1.620254477,0.992471662, , , , , , , , , , , , , , , , , , ,0, , , ,7.26,9.4021,-0.06,0.0979, , , , , , , , , , , , , ,-9, ,Bangladesh,771,24,4,8,14,0,1,1,1,4,4,138505.328,103171956,127657854,161356039,3879.161524,73.4,26,38.33546066,1,0.341,0.131,0.279,-1.133,1.529,1,0,0,1,51.4, , ,0.552,3.035,3,0.869,2.541,3,-0.403,1.189,1,-0.107,1.869,2,-0.099,1.791,2,0.504,0.591
83,BGD,Bangladesh,Jatiya Party  (Manju),JP(M),BGD_ Jatiya Party  (Manju),BGD_ JP(M),6,12,1, ,3,4,3, , , ,4.25,6.333333333,6,7.857142857,1,4,8.5,4.714285714,0,2,7,8,1,4,8.857142857,6.666666667,6.4,7,7,3.75,4.333333333,7.2,9,9,10,7.75,9.5, ,1962.625,0.875,0.75,0.75,1,5.25,9.125,30.76916199,73.68074341,EN, ,BGD_05012014_L1,2014, , ,1.564504521,1.620254477,0.992471662, , , , , , , , , , , , , , , , , , ,0, , , ,7.26,9.4021,0.597142857,-4.687814286, , , , , , , , , , , , , ,-9, ,Bangladesh,771,24,4,8,14,0,1,1,1,4,4,138505.328,103171956,127657854,161356039,3879.161524,73.4,26,38.33546066,1,0.341,0.131,0.279,-1.133,1.529,1,0,0,1,51.4, , ,0.552,3.035,3,0.869,2.541,3,-0.403,1.189,1,-0.107,1.869,2,-0.099,1.791,2,0.504,0.591
